Date,Open,High,Low,Close,Volume
2024-01-01,98.9625232147773,100.20277414248658,97.61266295896857,99.62625222705397,1609
2024-01-02,99.54142252497375,100.59290978389038,99.12644902631246,100.35023528697882,1826
2024-01-03,100.97245652554052,100.8027639442927,98.95581397501444,100.0528981420138,1488
2024-01-04,100.21978074838789,100.70687781833975,99.65801533383139,100.76438622535956,1866
2024-01-05,100.39803734843913,101.94374070337727,98.90095125769136,98.98847389384059,2064
2024-01-08,100.62250871811077,100.82902663659858,99.93510146570992,100.85679854801597,2479
2024-01-09,100.56934101674007,100.59847485772069,99.73605174975204,99.94760146230111,3705
2024-01-10,100.86101197103625,102.31854249927278,100.11752822811289,100.97759418195363,1861
2024-01-11,100.05678089260465,100.4785377313217,99.97671633590849,100.4551023701461,1144
2024-01-12,100.34234913816796,101.26151310997749,98.58362923273693,100.06942100012616,1906
2024-01-15,99.80615978831761,100.25834312395057,99.38792499301002,99.89132689070203,1595
2024-01-16,99.59194330119355,100.22662673375028,98.08204472648468,98.88390045310689,2276
2024-01-17,99.42137682697245,100.69100988996618,98.16765702115732,98.36438312582175,2167
2024-01-18,98.66806121619487,99.18482371214023,98.46002048775343,98.46456325418501,4134
2024-01-19,99.2041833249858,100.033546240848,98.72406064859985,99.37395009050881,4880
2024-01-22,99.30905489700542,98.01481899544318,96.78734235397692,98.14120426450341,2046
2024-01-23,97.56763126010519,99.36637012078243,95.81034280180893,98.40530874515335,1467
2024-01-24,98.33060732839375,98.2234707287922,97.17489022428116,97.99574732836209,1267
2024-01-25,96.35521862417956,97.36955395627139,95.58525957953422,95.75732898930475,1245
2024-01-26,97.86453386407194,99.03967094798313,96.30780842944971,97.8701121064072,1858
2024-01-29,97.5189100959384,98.71174968148317,95.70171764196834,96.18589265504431,3452
2024-01-30,97.31498762454143,98.98250603841294,96.41921341210451,98.28929828145704,4064
2024-01-31,97.20058165366646,98.43384651600402,96.60588803201098,97.31050074840277,2691
2024-02-01,97.323569154648,98.51477477999708,96.40204335279017,97.36770903913828,2132
2024-02-02,97.7614615979911,97.72331272639772,95.99678938209205,97.27619536472658,3257
2024-02-05,98.14164799070976,98.35700543295107,97.00136211900353,98.07467125137727,2371
2024-02-06,96.70813901969707,98.82073637363055,95.87235291919103,98.47294387943165,1057
2024-02-07,97.71083571707375,98.55175491637797,97.03104280341371,97.06227662232376,3340
2024-02-08,96.35185936771956,99.12022266781223,96.90341349842863,97.0355955111974,4413
2024-02-09,97.06328663157242,97.78145358145808,96.29939360735581,97.01864809391319,1405
2024-02-12,97.46213598927712,98.90267868903186,95.75852725074682,96.76230155098241,1729
2024-02-13,96.8239991296285,99.08337239259932,97.02962214319487,97.21936781281539,1842
2024-02-14,97.56099117767562,98.2774819335931,95.84004794999446,97.30609042497716,4699
2024-02-15,96.39757007048352,97.60444380726929,95.13640523848498,96.98683157558025,2010
2024-02-16,97.36704015282577,99.37086823359876,96.78505208446148,97.98792254753975,4124
2024-02-19,98.03603592833382,99.03113072588593,96.34368526901743,97.62705128995398,1950
2024-02-20,97.57449867816094,100.20031930874379,97.17798363712672,98.23663205341094,1906
2024-02-21,97.7300095039156,98.61962611038638,97.84780095187057,98.61711213370009,1355
2024-02-22,97.16946306069102,98.70121621622069,96.93213525392234,96.84057958872094,2427
2024-02-23,98.6490466814133,98.80600198461343,97.83094320105263,97.821950525151,4069
2024-02-26,98.23721365880829,99.45647535694494,97.51758117126231,98.2973068465613,3743
2024-02-27,97.72447628250653,98.25154094945452,96.94948974471497,96.52496716627729,4914
2024-02-28,97.58706922303952,98.97724785169294,96.43810043018412,97.22276109631642,3091
2024-02-29,97.23072775333898,97.67928444223722,95.50134818400369,96.97721426255552,4100
2024-03-01,96.8805084088349,98.64022353795377,95.99195324041675,97.23540533718338,3053
2024-03-04,97.0612771893546,98.54543428431657,95.37557534535514,97.80317864450136,2021
2024-03-05,97.83672254468762,98.93762596336006,97.39680395303895,97.4680619089975,3017
2024-03-06,97.80315277007982,98.09107073611425,97.10956925509083,97.42158556244685,1554
2024-03-07,96.64392734819664,99.0889038399195,96.81667495618171,96.78292538851626,4614
2024-03-08,97.61162631309642,98.57123655702061,95.6009320700578,96.91225978106866,2904
2024-03-11,96.45331003131473,98.94954978476514,96.8862307914397,97.29383059653354,4703
2024-03-12,97.63922886634309,98.19442888367334,96.97348956059767,98.139560303066,2274
2024-03-13,97.41568554439837,99.58085840173128,96.39361461639281,96.68296789188733,4999
2024-03-14,98.25300704439664,99.5139141318778,97.05600885284251,98.15582956636422,2173
2024-03-15,97.22252537164523,99.15137182248036,96.35807999997125,97.96497794772527,1422
2024-03-18,97.2302065813323,97.8524435170045,95.98909240798092,97.65879277610709,3445
2024-03-19,98.41134941824511,98.93054348907894,97.88670020979204,98.19381250601509,3421
2024-03-20,97.77259225122444,98.74349142318165,96.72753218574466,97.69013828566312,4763
2024-03-21,98.76397594540607,99.44616566605131,98.0283602238769,98.41301575481002,2484
2024-03-22,99.06641253143998,99.31294469684818,98.48435850970672,98.79783050460199,1266
2024-03-25,98.8207073119658,99.77719551197103,97.19635886268674,98.03582266724858,1375
2024-03-26,98.01733724217434,99.52011913258069,97.98949580952842,99.41200252228975,4559
2024-03-27,98.93404953452453,100.84574660593414,98.1470782392665,99.4004124190967,2877
2024-03-28,99.63853543202147,99.97466859168517,99.0121237788297,99.67565188385933,1803
2024-03-29,100.18417838782032,101.63978881383773,100.21606595998895,100.25376226304392,2611
2024-04-01,99.72836318469469,100.39505821645822,99.6365488801066,100.01924348564418,4613
2024-04-02,100.5649445322213,100.88643736927864,98.66534904655845,100.3807515436625,2504
2024-04-03,101.0226672396062,102.52791838948383,100.58820107798189,102.54279472595782,3171
2024-04-04,102.26338230212056,102.34999795038907,100.63137235096443,102.60575015383006,2699
2024-04-05,101.0272518349987,102.77451755750737,100.84895438574021,101.2589281960858,2031
2024-04-08,100.81527024593164,102.3207859989244,100.56440476662675,100.55452951285197,3818
2024-04-09,101.24149998689096,102.61644849186962,98.97597425276176,100.5480367260658,4890
2024-04-10,99.88707087790166,101.06804966615205,99.66646915698709,101.21914229096753,4270
2024-04-11,101.38657505753093,102.82801759572703,99.7759994837585,101.03681958898362,3357
2024-04-12,102.07698749567861,101.50097931263372,100.4213439523104,101.12057458886113,2251
2024-04-15,101.08252540107856,102.31792264607407,100.06326222983584,101.35317396198114,3617
2024-04-16,100.02199960929946,100.63054546850667,100.03284988240287,101.21764227701928,2081
2024-04-17,100.36298411636463,102.04798465626806,98.52093911528134,100.03992044066939,4279
2024-04-18,99.31484917809048,101.30594866863109,99.5286093968609,99.4661886111579,4196
2024-04-19,99.55813692256594,101.29874751897779,99.95013758006304,99.44552118529145,2370
2024-04-22,100.19270481895818,101.6938976747941,100.35506541850738,99.94796408558341,2816
2024-04-23,100.66964331756652,101.16030063873849,98.92277924409537,100.61216648969994,4895
2024-04-24,101.30829837784101,103.06629146787594,100.37132970715864,101.94197081348835,2621
2024-04-25,100.24038076226749,102.70582758404242,99.38025564967236,101.2124932230678,2658
2024-04-26,101.38540694380914,103.26559175620966,100.21779356177387,101.83228284517038,3960
2024-04-29,101.32924302085343,103.84275480591188,102.60877805628955,102.48525579015701,1964
2024-04-30,102.01514209535111,102.71788841611281,102.00269401520593,102.86905307926527,2893
2024-05-01,103.26436347410443,103.01330292188656,102.32476772867626,102.66921967477373,4324
2024-05-02,101.55433694564478,103.41164602790354,101.71517392636082,102.47880893033951,2525
2024-05-03,102.58538913400524,104.6319761482963,101.72424980521373,102.30961919033925,1125
2024-05-06,102.64220515781119,103.72033898860226,101.17006784241899,102.72110545504627,2132
2024-05-07,103.19798934945906,104.0552154236083,101.33351773430915,103.39446555498519,4153
2024-05-08,101.58129453598892,103.5413111612995,102.22034703486945,102.64625757541307,4485
2024-05-09,102.43846396624558,102.6136364491183,100.71585331566827,101.7543874327613,4574
2024-05-10,101.87675462844624,102.63317886581075,100.30937756741088,102.38014537121369,2438
2024-05-13,102.31264443868827,103.48206821789277,100.72393625451613,102.20659235250073,3447
2024-05-14,102.88811338836425,104.41035828718957,102.20893064424686,102.45859051223097,3643
2024-05-15,102.46043718882082,102.73857405499481,102.29754485227785,103.27285072305,4273
2024-05-16,102.14832997129572,103.74576111812037,101.47688244499254,102.31706585143881,2315
2024-05-17,102.24460595682133,102.97786259143753,101.02530701054131,102.0189935607311,2560
2024-05-20,102.38776634446322,103.52158084586044,101.43070203301502,101.3860252862281,2013
2024-05-21,102.20180340273924,103.00654351911581,101.61921271267127,102.7512045969955,1524
2024-05-22,102.58567809851915,105.19810323488609,102.08848242408506,103.68192023593353,4020
2024-05-23,104.99373627081593,104.66939502773174,103.58543138290881,103.33517492036071,2885
2024-05-24,105.34774797404789,105.8131087397336,103.97397450632972,106.06414406344393,1158
2024-05-27,105.65409892714642,106.23300730648913,104.51216105792581,106.81138952636759,1322
2024-05-28,106.88967498918707,107.92841863503314,105.7389974135022,106.50770530969548,3154
2024-05-29,106.45406105311434,107.5532861600703,106.07347590725531,106.46342576245158,4746
2024-05-30,105.97503969916778,107.90094152823094,105.62550645358945,106.81344832744021,2655
2024-05-31,104.99747586752778,107.06602770773085,105.25081632206647,106.01296702530463,2562
2024-06-03,105.05800219507144,105.1155221544263,104.22961952745798,105.10335033190289,4890
2024-06-04,105.32154119174061,106.12398553623458,104.34200514857282,105.83890587477875,1297
2024-06-05,104.45145329843459,105.99974158811598,102.88504679421344,105.24618338179447,1648
2024-06-06,105.08182181243399,105.92620639823161,102.66261299099581,104.77078207836992,2573
2024-06-07,105.17305229502661,104.59583301395051,102.60331848512438,104.99937440446789,3369
2024-06-10,105.09456239189872,104.64451281970284,103.2101094078601,105.20165894266022,3986
2024-06-11,103.56406307843366,105.8312612789227,102.55667772429861,104.87988056720405,1263
2024-06-12,104.40722754035536,104.39063224411937,103.82366522294471,105.15586701531147,4980
2024-06-13,104.13312342381533,104.45160104149669,102.89349567022182,104.28845255345301,4274
2024-06-14,104.4785060640525,105.33017094234664,103.02103668092107,104.23795644856014,1997
